Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-104.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-103.0,515.0
70.0,-4.56,-104.0,515.0
100.0,100.0,100.0,100.0
70.0,-3.75,-104.0,515.0
70.0,-3.88,-103.0,515.0
70.0,-4.0,-104.0,514.0
70.0,-4.06,-104.0,515.0
70.0,-4.19,-104.0,515.0
70.0,-4.25,-104.0,515.0
70.0,-4.25,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,514.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
70.0,-4.38,-104.0,515.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-110.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,476.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
60.0,-17.0,-109.0,477.0
50.0,-30.5,-117.0,432.0
50.0,-30.5,-117.0,433.0
50.0,-30.5,-117.0,433.0
50.0,-30.5,-117.0,433.0
50.0,-30.5,-117.0,433.0
50.0,-30.5,-117.0,433.0
