timestamp,quat1,quat2
140935189893,"(0.69146728515625, -0.678955078125, -0.2467041015625, 0.00042724609375)","(0.0, 0.0, 0.0, 0.0)"
140935200667,"(0.69140625, -0.67889404296875, -0.2470703125, 0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140935210947,"(0.6912841796875, -0.6788330078125, -0.24761962890625, -0.00054931640625)","(0.0, 0.0, 0.0, 0.0)"
140935224963,"(0.69122314453125, -0.67877197265625, -0.24798583984375, -0.00091552734375)","(0.0, 0.0, 0.0, 0.0)"
140935236392,"(0.69122314453125, -0.67864990234375, -0.248291015625, -0.00128173828125)","(0.0, 0.0, 0.0, 0.0)"
140935246611,"(0.69903564453125, -0.67852783203125, -0.24853515625, -0.00152587890625)","(1.0, 0.00030517578125, -0.00177001953125, -0.00128173828125)"
140935255078,"(0.69903564453125, -0.678466796875, -0.24871826171875, -0.00177001953125)","(1.0078125, 0.000244140625, -0.001953125, -0.00146484375)"
140935263336,"(0.69903564453125, -0.67840576171875, -0.24884033203125, -0.00189208984375)","(1.0078125, 0.00018310546875, -0.00201416015625, -0.00164794921875)"
140935270330,"(0.69903564453125, -0.67840576171875, -0.24884033203125, -0.00189208984375)","(1.0078125, 6.103515625e-05, -0.00201416015625, -0.00189208984375)"
140935279295,"(0.69122314453125, -0.67840576171875, -0.2489013671875, -0.001953125)","(1.0078125, 6.103515625e-05, -0.00201416015625, -0.00189208984375)"
140935288727,"(0.69903564453125, -0.67840576171875, -0.24896240234375, -0.00189208984375)","(1.0, -0.0001220703125, -0.00189208984375, -0.0020751953125)"
140935297045,"(0.6912841796875, -0.6783447265625, -0.24896240234375, -0.0018310546875)","(0.751953125, 0.0853271484375, 0.6536865234375, -0.001708984375)"
140935306989,"(0.6912841796875, -0.6783447265625, -0.24884033203125, -0.00164794921875)","(0.7518310546875, 0.0850830078125, 0.65380859375, -0.001708984375)"
140935316992,"(0.69134521484375, -0.6783447265625, -0.24871826171875, -0.00140380859375)","(0.751708984375, 0.08489990234375, 0.65399169921875, -0.001708984375)"
140935327297,"(0.69140625, -0.6783447265625, -0.24859619140625, -0.0010986328125)","(0.75933837890625, 0.08477783203125, 0.65423583984375, -0.001708984375)"
140935335411,"(0.69927978515625, -0.6783447265625, -0.2484130859375, -0.00079345703125)","(0.7591552734375, 0.08465576171875, 0.65447998046875, -0.001708984375)"
140935342627,"(0.6915283203125, -0.6783447265625, -0.2481689453125, -0.00048828125)","(0.7510986328125, 0.08465576171875, 0.65472412109375, -0.001708984375)"
140935348829,"(0.6915283203125, -0.6783447265625, -0.2481689453125, -0.00048828125)","(0.7510986328125, 0.08465576171875, 0.65472412109375, -0.001708984375)"
140935355050,"(0.69158935546875, -0.6783447265625, -0.248046875, -0.0001220703125)","(0.75091552734375, 0.08465576171875, 0.65496826171875, -0.001708984375)"
140935360422,"(0.69158935546875, -0.6783447265625, -0.248046875, -0.0001220703125)","(0.75091552734375, 0.08465576171875, 0.65496826171875, -0.001708984375)"
140935368338,"(0.691650390625, -0.67840576171875, -0.247802734375, 0.00018310546875)","(0.75067138671875, 0.084716796875, 0.65521240234375, -0.001708984375)"
